Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FBS","New Food Balances","100","India","5611","Import Quantity","2763","Pelagic Fish","2016","2016","1000 tonnes","129","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2763","Pelagic Fish","2016","2016","1000 tonnes","260","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2763","Pelagic Fish","2016","2016","1000 tonnes","1296","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2763","Pelagic Fish","2016","2016","1000 tonnes","661","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2763","Pelagic Fish","2016","2016","1000 tonnes","635","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2763","Pelagic Fish","2016","2016","kg","0.48","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2763","Pelagic Fish","2016","2016","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2763","Pelagic Fish","2016","2016","g/capita/day","0.16","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2763","Pelagic Fish","2016","2016","g/capita/day","0.05","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2763","Pelagic Fish","2017","2017","1000 tonnes","1621","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2763","Pelagic Fish","2017","2017","1000 tonnes","39","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2763","Pelagic Fish","2017","2017","1000 tonnes","563","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2763","Pelagic Fish","2017","2017","1000 tonnes","1096","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2763","Pelagic Fish","2017","2017","1000 tonnes","383","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2763","Pelagic Fish","2017","2017","1000 tonnes","713","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2763","Pelagic Fish","2017","2017","kg","0.53","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2763","Pelagic Fish","2017","2017","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2763","Pelagic Fish","2017","2017","g/capita/day","0.18","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2763","Pelagic Fish","2017","2017","g/capita/day","0.05","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2764","Marine Fish, Other","2016","2016","1000 tonnes","94","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2764","Marine Fish, Other","2016","2016","1000 tonnes","12","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2764","Marine Fish, Other","2016","2016","1000 tonnes","10","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2764","Marine Fish, Other","2016","2016","1000 tonnes","97","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2764","Marine Fish, Other","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2764","Marine Fish, Other","2016","2016","1000 tonnes","97","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2764","Marine Fish, Other","2016","2016","kg","0.07","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2764","Marine Fish, Other","2016","2016","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2764","Marine Fish, Other","2016","2016","g/capita/day","0.02","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2764","Marine Fish, Other","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2764","Marine Fish, Other","2017","2017","1000 tonnes","94","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2764","Marine Fish, Other","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2764","Marine Fish, Other","2017","2017","1000 tonnes","9","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2764","Marine Fish, Other","2017","2017","1000 tonnes","89","S","Standardized data",""
"FBS","New Food Balances","100","India","5521","Feed","2764","Marine Fish, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2764","Marine Fish, Other","2017","2017","1000 tonnes","89","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2764","Marine Fish, Other","2017","2017","kg","0.07","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2764","Marine Fish, Other","2017","2017","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2764","Marine Fish, Other","2017","2017","g/capita/day","0.02","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2764","Marine Fish, Other","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2765","Crustaceans","2016","2016","1000 tonnes","1027","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2765","Crustaceans","2016","2016","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2765","Crustaceans","2016","2016","1000 tonnes","480","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2765","Crustaceans","2016","2016","1000 tonnes","549","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2765","Crustaceans","2016","2016","1000 tonnes","549","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2765","Crustaceans","2016","2016","kg","0.41","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2765","Crustaceans","2016","2016","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2765","Crustaceans","2016","2016","g/capita/day","0.11","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2765","Crustaceans","2016","2016","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2765","Crustaceans","2017","2017","1000 tonnes","1192","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2765","Crustaceans","2017","2017","1000 tonnes","3","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2765","Crustaceans","2017","2017","1000 tonnes","624","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2765","Crustaceans","2017","2017","1000 tonnes","571","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2765","Crustaceans","2017","2017","1000 tonnes","571","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2765","Crustaceans","2017","2017","kg","0.43","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2765","Crustaceans","2017","2017","kcal/capita/day","1","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2765","Crustaceans","2017","2017","g/capita/day","0.11","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2765","Crustaceans","2017","2017","g/capita/day","0.01","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2766","Cephalopods","2016","2016","1000 tonnes","231","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2766","Cephalopods","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2766","Cephalopods","2016","2016","1000 tonnes","170","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2766","Cephalopods","2016","2016","1000 tonnes","61","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2766","Cephalopods","2016","2016","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2766","Cephalopods","2016","2016","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2766","Cephalopods","2016","2016","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2766","Cephalopods","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2766","Cephalopods","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2766","Cephalopods","2017","2017","1000 tonnes","252","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2766","Cephalopods","2017","2017","1000 tonnes","1","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2766","Cephalopods","2017","2017","1000 tonnes","186","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2766","Cephalopods","2017","2017","1000 tonnes","66","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2766","Cephalopods","2017","2017","1000 tonnes","2","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2766","Cephalopods","2017","2017","kg","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2766","Cephalopods","2017","2017","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2766","Cephalopods","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2766","Cephalopods","2017","2017","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2767","Molluscs, Other","2016","2016","1000 tonnes","105","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2767","Molluscs, Other","2016","2016","1000 tonnes","0","S","Standardized data",""
"FBS","New Food Balances","100","India","5911","Export Quantity","2767","Molluscs, Other","2016","2016","1000 tonnes","20","S","Standardized data",""
"FBS","New Food Balances","100","India","5301","Domestic supply quantity","2767","Molluscs, Other","2016","2016","1000 tonnes","85","S","Standardized data",""
"FBS","New Food Balances","100","India","5142","Food","2767","Molluscs, Other","2016","2016","1000 tonnes","85","S","Standardized data",""
"FBS","New Food Balances","100","India","645","Food supply quantity (kg/capita/yr)","2767","Molluscs, Other","2016","2016","kg","0.06","Fc","Calculated data",""
"FBS","New Food Balances","100","India","664","Food supply (kcal/capita/day)","2767","Molluscs, Other","2016","2016","kcal/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","674","Protein supply quantity (g/capita/day)","2767","Molluscs, Other","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","684","Fat supply quantity (g/capita/day)","2767","Molluscs, Other","2016","2016","g/capita/day","0","Fc","Calculated data",""
"FBS","New Food Balances","100","India","5511","Production","2767","Molluscs, Other","2017","2017","1000 tonnes","88","S","Standardized data",""
"FBS","New Food Balances","100","India","5611","Import Quantity","2767","Molluscs, Other","2017","2017","1000 tonnes","0","S","Standardized data",""
